latitude,longitude,elevation_m,upstream_catchment_km2,is_historical_paddy,distance_to_river_m,slope_degrees,flooded_2018_sar,flooded
9.487188320315717,76.36495503505904,0.0,0.10170000046491623,0,42.30464172363281,5.18878173828125,1,1
9.4843183080854,76.36452098553812,0.0,0.0027000000700354576,0,360.2110290527344,0.0,1,1
9.240195743278985,76.51993190663794,15.170452117919922,0.0017999999690800905,0,1083.5274658203125,6.143306732177734,0,0
9.433684044190128,76.5010804781692,-0.10282820463180542,0.0008999999845400453,0,628.19189453125,1.3378766775131226,1,1
9.471933183276423,76.372454608973,-0.8160790205001831,0.0008999999845400453,0,508.5362854003906,2.1018593311309814,1,1
9.406382248420952,76.70441359210459,108.76023864746094,0.0008999999845400453,0,479.5562744140625,11.768237113952637,0,0
9.36614897392625,76.38803780085756,0.09528946131467819,0.0008999999845400453,0,317.9891052246094,1.043347954750061,1,1
8.484852393619704,76.91897745822456,3.940260410308838,0.0008999999845400453,0,1593.0379638671875,0.35473379492759705,1,1
11.010551582992553,75.89551439241306,1.1918150186538696,0.0008999999845400453,0,179.4833984375,0.6072184443473816,1,1
11.308154677746245,76.2350693259618,44.33725357055664,0.0008999999845400453,0,508.5362854003906,11.720232963562012,0,0
9.759135429713933,76.30033035427009,0.19569236040115356,0.0008999999845400453,0,269.22509765625,0.37457162141799927,1,1
10.146954103925548,76.7138767915876,35.0,0.0008999999845400453,0,119.65559387207031,0.0,1,1
10.419136801633142,76.16088699454819,0.6191943287849426,0.005400000140070915,0,360.2110290527344,0.41637274622917175,1,1
9.561653148331978,76.44891725033277,0.29892775416374207,0.0008999999845400453,0,507.65570068359375,0.5020840764045715,1,1
11.186478847789765,76.06491663607406,53.46364212036133,0.0017999999690800905,0,1046.9864501953125,10.081298828125,0,0
9.768229067107013,76.95664030677597,1137.924560546875,0.0027000000700354576,0,1311.1026611328125,47.90709686279297,0,0
10.126898267165267,76.69399441414545,87.14802551269531,0.0044999998062849045,0,317.9891052246094,22.477970123291016,0,0
10.454816443182747,76.54737711751362,800.6318359375,0.0008999999845400453,0,1205.8677978515625,27.740081787109375,0,0
10.118249687287003,76.41197761184785,2.061155319213867,0.0008999999845400453,0,169.21856689453125,1.513100504875183,1,1
10.634719099879987,75.97936269422664,0.0,0.035999998450279236,0,2181.254638671875,0.0,0,0
10.19105104932876,76.26867374606856,1.0389420986175537,0.02879999950528145,0,549.9603271484375,1.3945754766464233,1,1
11.385069761087887,76.39283057877144,242.7536163330078,0.03959999978542328,0,4865.03369140625,13.709247589111328,0,0
10.204107859630557,76.29476587657739,8.851469993591309,0.0027000000700354576,0,1139.0872802734375,6.132004737854004,0,0
11.871570638716555,75.68071393972315,38.9997673034668,0.0017999999690800905,0,149.56948852539062,7.97747278213501,0,0
12.040808944568035,75.69100605125693,85.50807189941406,0.0017999999690800905,0,149.56948852539062,16.089935302734375,0,0
9.82004456542974,76.67844220810383,68.45062255859375,0.0017999999690800905,0,191.5424041748047,6.5196332931518555,0,0
11.790613718271523,75.88992618165614,749.2825317382812,0.0008999999845400453,0,571.5042114257812,19.616281509399414,0,0
11.611343135265656,76.34871574826387,886.1307983398438,0.0008999999845400453,0,0.0,7.554059982299805,0,0
9.148061787974033,76.46072600195818,0.0,0.0,0,2346.668701171875,0.0,1,1
9.131145179277585,77.06426249161798,60.0,0.055799998342990875,0,29.913898468017578,15.621328353881836,0,0
9.061440245405965,76.84419265848119,50.80936050415039,0.0017999999690800905,0,966.5476684570312,13.037606239318848,0,0
10.531126997975607,76.26439233038343,34.08690643310547,0.0008999999845400453,0,1043.5621337890625,1.9551810026168823,0,0
10.716114954083357,76.1569586046167,82.13953399658203,0.0008999999845400453,0,1799.0667724609375,16.054418563842773,0,0
9.087381390386762,76.77622560867759,21.284751892089844,0.024299999698996544,0,549.9603271484375,4.776925563812256,0,0
10.575478795926855,76.56330347774826,69.113525390625,0.0008999999845400453,0,29.913898468017578,6.6153564453125,0,0
9.54304407372762,76.91750511209635,185.93370056152344,0.0008999999845400453,0,850.8388061523438,29.051923751831055,0,0
9.827403974897587,76.4034405286079,0.5,0.008999999612569809,0,508.5362854003906,0.0,1,1
11.381721872153447,75.94718306673839,48.47625732421875,0.0017999999690800905,0,530.0756225585938,12.613707542419434,0,0
8.703146320588806,76.90771996980735,119.9437026977539,0.0333000011742115,0,1776.794921875,13.415565490722656,0,0
10.261910394366016,76.48369175179587,63.161685943603516,0.0008999999845400453,0,179.4833984375,2.3007233142852783,0,0
9.0785934450912,76.70613028815377,41.25904083251953,0.0017999999690800905,0,974.38525390625,9.513298034667969,0,0
9.568920331607515,76.53598341207645,0.5334455966949463,0.024299999698996544,0,448.70849609375,0.45788124203681946,1,1
10.261485524223662,76.2772268159153,6.972409248352051,0.025200000032782555,0,1151.1993408203125,3.8689749240875244,1,1
9.001984446498719,76.94744283015609,74.67247009277344,0.0008999999845400453,0,448.70849609375,4.441555500030518,0,0
9.50729235750185,76.42129774552598,-1.153969168663025,0.0008999999845400453,0,360.2110290527344,0.38053229451179504,1,1
9.405618943620874,76.36758776237085,-0.646309494972229,0.0008999999845400453,0,119.65559387207031,0.46547406911849976,1,1
11.127155793751768,76.58953716604023,775.6624755859375,0.0017999999690800905,0,448.70849609375,23.413970947265625,0,0
10.954523053719617,76.18616453661353,112.60556030273438,0.0008999999845400453,0,936.4531860351562,12.23776912689209,0,0
10.29181195163487,76.1430255992629,10.994661331176758,0.0008999999845400453,0,59.827796936035156,2.5842690467834473,0,0
9.468779523736153,76.49785163994856,0.015374298207461834,0.0008999999845400453,0,1030.185302734375,1.3910332918167114,1,1
9.206617441441212,76.70889822998605,7.1424760818481445,0.0008999999845400453,0,418.7945861816406,0.15136776864528656,1,1
9.609373381478097,76.52094608745826,0.6144150495529175,0.07919999957084656,0,406.8730163574219,3.049694061279297,1,1
9.208822159099984,76.5802656302656,30.53700828552246,0.0008999999845400453,0,1675.1783447265625,2.436251401901245,0,0
10.142676089349578,76.6932843490889,34.5,0.4796999990940094,0,119.65559387207031,0.0,1,1
8.839277242493779,76.66198959033048,0.0,0.0008999999845400453,0,507.65570068359375,0.0,1,1
8.555685298273515,76.99478624340118,59.582611083984375,0.0008999999845400453,0,1287.688232421875,7.113624095916748,0,0
9.972746996019815,76.36960416445545,3.2853498458862305,0.003599999938160181,0,556.4306640625,3.72635555267334,0,0
9.563795925287957,76.49556103760153,-0.6353742480278015,0.005400000140070915,0,909.7957153320312,0.14295892417430878,1,1
9.214234330939918,76.60383027898494,3.53346848487854,0.0494999997317791,0,508.5362854003906,0.2598860561847687,1,1
12.02261527068563,75.60319929014886,79.72590637207031,0.0008999999845400453,0,613.7818603515625,10.238289833068848,0,0
9.440813379859895,76.51582361374285,-0.569092333316803,0.0017999999690800905,0,149.56948852539062,0.5810075402259827,1,1
9.561049209239547,76.49960876569475,0.0,0.0044999998062849045,0,564.414306640625,0.5758256912231445,1,1
10.761673984209688,76.34477285839804,35.76397705078125,0.0008999999845400453,0,169.21856689453125,0.3093818426132202,0,0
9.542250057437995,76.45828391821597,-0.22974862158298492,0.0008999999845400453,0,740.0289916992188,1.0464849472045898,1,1
9.576758582882139,76.53404329581713,0.0033179474994540215,0.0008999999845400453,0,191.5424041748047,0.08658060431480408,1,1
10.241031289486099,76.69526151391743,160.0,0.008999999612569809,0,179.4833984375,0.0,1,1
11.187120374298122,76.08657718937454,68.62490844726562,0.0008999999845400453,0,1675.1783447265625,5.660599231719971,0,0
11.295445338875755,76.44582131700597,686.6946411132812,0.0027000000700354576,0,1166.64208984375,21.714750289916992,0,0
9.660913389512565,76.97906338942386,833.3196411132812,0.07199999690055847,0,388.88067626953125,13.363595008850098,0,0
10.987442739329413,76.5437793102422,93.5,0.006300000008195639,0,169.21856689453125,0.0,1,1
9.34840955807019,76.40139414015158,1.840704321861267,0.0017999999690800905,0,317.9891052246094,4.676455974578857,1,1
10.289666440819184,76.19031146050622,0.5,0.003599999938160181,0,89.74169921875,0.0,1,1
11.98328087106448,75.61789623858394,48.042579650878906,0.0027000000700354576,0,209.3972930908203,9.383346557617188,0,0
9.335864932933328,76.49238876039362,0.5761899352073669,0.0008999999845400453,0,719.1788940429688,0.7772738933563232,1,1
9.204756071195808,76.61547875121151,2.99033260345459,0.0008999999845400453,0,119.65559387207031,1.0031917095184326,1,1
9.247051795699383,76.55578881110532,0.5,0.03060000017285347,0,107.85609436035156,0.0,1,1
9.321021462304428,76.81559325598609,75.019287109375,0.0017999999690800905,0,211.52320861816406,11.412152290344238,0,0
10.171841154977471,76.77565279012056,95.19579315185547,0.0008999999845400453,0,358.966796875,14.9423189163208,0,0
10.879624838859542,76.12468893596804,8.0,0.017999999225139618,0,296.1324768066406,0.0,1,1
10.252818195206984,76.1660018239943,13.427755355834961,0.0008999999845400453,0,825.211669921875,1.0234248638153076,0,0
9.385495333693934,76.43342542440462,1.840113639831543,0.0008999999845400453,0,239.31118774414062,1.4744502305984497,1,1
9.407292401924977,76.3770113337948,-0.6567437648773193,0.0008999999845400453,0,448.70849609375,2.119020700454712,1,1
10.079936128389377,76.22557501243035,0.0,0.005400000140070915,0,3547.667236328125,0.0,1,1
9.224589816683192,76.45549411570033,10.288639068603516,0.0008999999845400453,0,605.7102661132812,2.3402600288391113,0,0
10.028885251409438,76.23360170713485,0.9128944277763367,0.0008999999845400453,0,2597.518798828125,0.990456759929657,1,1
10.150080431187876,76.88303884003298,696.98486328125,0.003599999938160181,0,1645.264404296875,46.255489349365234,0,0
9.239868865275355,77.25647190587891,1139.4771728515625,0.0008999999845400453,0,9273.501953125,16.14068031311035,0,0
10.61408634359159,76.34190459979867,249.88218688964844,0.0044999998062849045,0,1183.396240234375,20.470523834228516,0,0
9.421099732739659,76.38689970032172,2.262918472290039,0.0008999999845400453,0,908.3191528320312,0.4046609699726105,1,1
10.064934156101664,76.62383552226355,27.104429244995117,0.0008999999845400453,0,119.65559387207031,5.2598795890808105,0,0
9.398303265654162,76.45440137116941,-0.6516971588134766,0.0027000000700354576,0,126.91392517089844,0.6320933103561401,1,1
8.663667089387951,77.16115939638082,238.70838928222656,0.008999999612569809,0,149.56948852539062,19.11473274230957,0,0
9.421734561440788,76.36420970155864,-1.1256376504898071,0.003599999938160181,0,444.70208740234375,0.18688610196113586,1,1
10.322952180174205,76.759655362215,915.2974853515625,0.0008999999845400453,0,1376.039306640625,14.278719902038574,0,0
10.994811394244746,75.998028144322,35.823143005371094,0.0027000000700354576,0,1143.0084228515625,3.8503289222717285,0,0
10.95994265078238,76.26796377769767,114.34172058105469,0.0017999999690800905,0,1435.8671875,11.649423599243164,0,0
8.935390059039664,77.10661110394852,114.5,0.00989999994635582,0,1015.3114013671875,0.0,1,1
9.070424083013044,76.63740186220754,30.922399520874023,0.0017999999690800905,0,846.6214599609375,7.250687599182129,0,0
11.582936368094213,75.6924309313313,4.0,0.03060000017285347,0,233.63502502441406,0.0,1,1
12.314308189903823,75.40128587692189,121.74359130859375,0.0017999999690800905,0,358.966796875,18.5777645111084,0,0
9.747809589509584,76.73250026805657,81.15666198730469,0.0008999999845400453,0,84.60928344726562,1.6526638269424438,0,0
9.536224946602239,76.49460553727494,0.4339575171470642,0.0008999999845400453,0,545.87744140625,0.7274450659751892,1,1
9.657892479526925,76.5971955809765,15.274505615234375,0.0008999999845400453,0,126.91392517089844,13.299164772033691,0,0
10.436783116253848,76.27853938144969,18.084381103515625,0.012600000016391277,0,777.7613525390625,3.724116086959839,0,0
8.530182805753306,77.1374914724861,93.35955810546875,0.0008999999845400453,0,119.65559387207031,9.128746032714844,0,0
9.44816160229015,76.36928909464639,0.8378976583480835,0.0008999999845400453,0,448.70849609375,0.6745886206626892,1,1
10.846417561812807,76.79073730965099,833.4586791992188,0.0008999999845400453,0,2157.951416015625,36.07198715209961,0,0
10.180834665541234,76.46997397683975,2.0,0.0008999999845400453,0,126.91392517089844,0.0,1,1
9.670478606906798,76.50266734206681,-0.6180571913719177,0.0027000000700354576,0,769.083984375,0.2058795690536499,1,1
9.608857410754515,76.38491908056906,0.0,0.0333000011742115,0,2037.661376953125,0.0,1,1
